Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
200,4,100,1.309422,0.2838743,15.6518,5.651797,668
200,3,110,0.8266904,0.579069,20.47245,10.47245,671
200,4,98,0.8824989,0.2832646,19.29378,9.293777,674
200,1,112,0.9964163,0.7278574,17.48854,7.488545,677
200,3,112,0.8855526,0.7860467,22.81066,12.81066,680
200,4,110,1.078722,0.7187689,15.58787,5.587872,683
200,4,118,0.9521595,0.511005,18.64558,8.645578,686
200,2,109,1.26754,0.4867517,18.98298,8.982981,689
200,2,114,1.204316,0.7546057,22.38612,12.38612,692
200,5,83,0.8594266,0.1999818,16.27041,6.270412,695
200,5,89,0.9907903,0.9233347,22.59804,12.59804,698
200,2,96,1.295367,0.8900846,18.5183,8.518298,701
200,1,103,1.04145,0.6859718,23.00469,13.00469,704
200,4,88,1.129158,0.8015864,15.16956,5.169564,707
200,5,118,1.052826,0.3176447,22.94767,12.94767,710
200,4,118,1.20708,0.6015521,19.73323,9.733227,713
200,2,100,1.429332,0.964097,21.83414,11.83414,990
200,2,100,1.429332,0.964097,21.83414,11.83414,1000
200,5,87,1.026521,0.9643267,24.37224,14.37224,1003
200,5,87,1.026521,0.9643267,24.37224,14.37224,1006
200,3,87,1.282813,0.9812326,17.17313,7.173129,1009
200,3,87,1.282813,0.9812326,17.17313,7.173129,1012
200,2,88,1.489932,0.9460346,21.60984,11.60984,1015
200,2,88,1.489932,0.9460346,21.60984,11.60984,1018
200,3,94,0.919669,0.8581668,19.27186,9.271858,1021
200,3,94,0.919669,0.8581668,19.27186,9.271858,1024
200,5,89,0.9907903,0.9233347,22.59804,12.59804,1027
200,5,89,0.9907903,0.9233347,22.59804,12.59804,1030
200,2,96,1.295367,0.8900846,18.5183,8.518298,1033
200,2,96,1.295367,0.8900846,18.5183,8.518298,1036
200,3,92,0.7504166,0.7359388,22.12769,12.12769,993
200,3,92,0.7504166,0.7359388,22.12769,12.12769,1042
200,1,112,0.9964163,0.7278574,17.48854,7.488545,1045
200,1,112,0.9964163,0.7278574,17.48854,7.488545,1048
200,3,112,0.8855526,0.7860467,22.81066,12.81066,1051
200,3,112,0.8855526,0.7860467,22.81066,12.81066,1054
200,4,110,1.078722,0.7187689,15.58787,5.587872,1057
200,4,110,1.078722,0.7187689,15.58787,5.587872,1060
200,2,114,1.204316,0.7546057,22.38612,12.38612,1063
200,2,114,1.204316,0.7546057,22.38612,12.38612,1066
200,1,103,1.04145,0.6859718,23.00469,13.00469,1069
200,1,103,1.04145,0.6859718,23.00469,13.00469,1072
200,4,88,1.129158,0.8015864,15.16956,5.169564,1075
200,4,88,1.129158,0.8015864,15.16956,5.169564,1078
200,3,88,0.7720926,0.5411399,20.93781,10.93781,998
200,3,88,0.7720926,0.5411399,20.93781,10.93781,1084
200,4,88,1.02173,0.6044086,21.92188,11.92188,1087
200,4,88,1.02173,0.6044086,21.92188,11.92188,1090
200,3,110,0.8266904,0.579069,20.47245,10.47245,1093
200,3,110,0.8266904,0.579069,20.47245,10.47245,1096
200,4,118,0.9521595,0.511005,18.64558,8.645578,1099
200,4,118,0.9521595,0.511005,18.64558,8.645578,1102
200,4,118,1.20708,0.6015521,19.73323,9.733227,1105
200,4,118,1.20708,0.6015521,19.73323,9.733227,1108
200,1,87,0.7808861,0.3980289,21.71185,11.71185,1040
200,1,87,0.7808861,0.3980289,21.71185,11.71185,1115
200,3,105,1.020134,0.3689356,17.84037,7.840368,1118
200,3,105,1.020134,0.3689356,17.84037,7.840368,1121
200,5,88,0.9537247,0.4361293,24.11491,14.11491,1124
200,5,88,0.9537247,0.4361293,24.11491,14.11491,1127
200,5,105,1.096149,0.4876415,18.29251,8.292511,1130
200,5,105,1.096149,0.4876415,18.29251,8.292511,1133
200,2,109,1.26754,0.4867517,18.98298,8.982981,1136
200,2,109,1.26754,0.4867517,18.98298,8.982981,1139
